Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
===== ============ ============ ============ ============ =======
  287       0.0012       0.0157       0.0002       0.0001  6.7518
  288       0.0012       0.0159       0.0002       0.0001  6.6069
  289       0.0012       0.0160       0.0002       0.0001  6.4540
  290       0.0012       0.0155       0.0002       0.0001  6.7198
  291       0.0012       0.0153       0.0002       0.0001  6.6551
  292       0.0011       0.0154       0.0002       0.0001  6.8090
  293       0.0011       0.0151       0.0002       0.0001  6.3326
  294       0.0012       0.0154       0.0002       0.0001  6.4475
  295       0.0012       0.0157       0.0002       0.0001  6.7874
  296       0.0012       0.0163       0.0002       0.0001  7.0247
  297       0.0012       0.0162       0.0002       0.0001  6.7440
  298       0.0012       0.0171       0.0002       0.0001  7.0300
  299       0.0012       0.0169       0.0002       0.0001  6.4343
  300       0.0012       0.0166       0.0002       0.0001  6.6568
...Training Complete!

